스마트가로등유형,시도명,시군구명,도로명,소재지도로명주소,소재지지번주소,위도,경도,스마트가로등형태,점등상태여부,센서종류,센싱정보서비스,CCTV유무,WiFi유무,GPS수신기유무,비콘유무,조명제어여부,위급상황신고가능여부,앱서비스명,앱서비스제공내용,기타서비스,설치연도,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
1,경기도,군포시,광정로,광정로,,37.35434270,126.93397780,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,광정로,광정로,,37.35477210,126.93363310,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,광정로,광정로,,37.35544380,126.93305900,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,번영로,번영로,,37.35975430,126.93537310,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,엘에스로,엘에스로,,37.37529960,126.94423690,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,광정로,광정로,,37.35579650,126.93275570,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,광정로,광정로,,37.35630910,126.93231410,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,광정로,광정로,,37.35663330,126.93203980,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,군포로,군포로,,37.37051880,126.94398250,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,광정로,광정로,,37.35545480,126.93339770,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,광정로,광정로,,37.35496300,126.93382230,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,산본로,산본로,,37.35586450,126.94190290,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,공단로,공단로,,37.36628840,126.94679180,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,번영로,번영로,,37.35779660,126.93291750,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,번영로,번영로,,37.35848320,126.93332540,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,번영로,번영로,,37.35658950,126.93033390,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,번영로,번영로,,37.35698670,126.93053500,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,번영로,번영로,,37.35726350,126.93105030,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,광정로,광정로,,37.35740940,126.93135670,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,번영로,번영로,,37.35423590,126.92767670,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,번영로,번영로,,37.35886340,126.93348400,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,번영로,번영로,,37.35882920,126.93391870,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,번영로,번영로,,37.35775480,126.93191650,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,광정로,광정로,,37.35712160,126.93162440,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,번영로,번영로,,37.35745610,126.93227990,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,번영로,번영로,,37.35804770,126.93250940,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,번영로,번영로,,37.35693090,126.93129010,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,번영로,번영로,,37.35658640,126.93072510,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,산본로,산본로,,37.35565600,126.94240110,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,산본로,산본로,,37.35570740,126.94187950,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,산본로,산본로,,37.35589590,126.94002010,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,산본로,산본로,,37.35991720,126.93348620,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,산본로,산본로,,37.36042870,126.93301410,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,번영로,번영로,,37.35576530,126.92964490,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,공단로,공단로,,37.37009380,126.94509030,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,오금로,오금로,,37.35245630,126.93115110,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,번영로,번영로,,37.36008580,126.93634620,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,산본천로,산본천로,,37.36400920,126.93376220,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,산본천로,산본천로,,37.36325740,126.93333910,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,산본천로,산본천로,,37.36273740,126.93305370,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,산본천로,산본천로,,37.36301290,126.93320530,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,산본천로,산본천로,,37.36243770,126.93278280,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,군포로,군포로,,37.36481640,126.94621400,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,번영로,번영로,,37.35965630,126.93628890,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,금정고가교,금정고가교,,37.36621340,126.94833090,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,금정고가교,금정고가교,,37.36587060,126.94780700,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,금정고가교,금정고가교,,37.36386780,126.94654230,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,금정고가교,금정고가교,,37.36429660,126.94692270,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,금정고가교,금정고가교,,37.36480110,126.94682870,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,금정고가교,금정고가교,,37.36579890,126.94713430,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,금정고가교,금정고가교,,37.36603650,126.94755910,01,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
2,광주광역시,남구,대남대로,광주광역시 남구 대남대로 189 (포스트),,35.13329658,126.9044824,01,Y,없음,,N,N,N,Y,Y,Y,,,,2015,광주광역시 남구청,062-607-3832,2020-09-25,3610000,광주광역시 남구
2,광주광역시,남구,대남대로,광주광역시 남구 대남대로193번길 3-1 (V-KOOL 썬팅 앞),,35.13310734,126.9051176,01,Y,없음,,N,N,N,Y,Y,Y,,,,2015,광주광역시 남구청,062-607-3832,2020-09-25,3610000,광주광역시 남구
2,광주광역시,남구,대남대로,광주광역시 남구 서문대로 831,,35.13286991,126.9008309,01,Y,없음,,N,N,N,Y,Y,Y,,,,2015,광주광역시 남구청,062-607-3832,2020-09-25,3610000,광주광역시 남구
2,광주광역시,남구,대남대로,광주광역시 남구 대남대로 249 (안마의자와 홈사우나 앞),,35.13506178,126.8984655,01,Y,없음,,N,N,N,Y,Y,Y,,,,2015,광주광역시 남구청,062-607-3832,2020-09-25,3610000,광주광역시 남구
2,광주광역시,남구,대남대로,광주광역시 남구 대남대로 33 (황금단한복집 앞),,35.1371492,126.9204772,01,Y,없음,,N,N,N,Y,Y,Y,,,,2015,광주광역시 남구청,062-607-3832,2020-09-25,3610000,광주광역시 남구
2,광주광역시,남구,대남대로,광주광역시 남구 대남대로 51 (연합의원맞은편),,35.13607263,126.918879,01,Y,없음,,N,N,N,Y,Y,Y,,,,2015,광주광역시 남구청,062-607-3832,2020-09-25,3610000,광주광역시 남구
2,광주광역시,남구,대남대로,광주광역시 남구 대남대로 309-1 (애견병원 맞은편),,35.13959815,126.8946572,01,Y,없음,,N,N,N,Y,Y,Y,,,,2015,광주광역시 남구청,062-607-3832,2020-09-25,3610000,광주광역시 남구
2,광주광역시,남구,대남대로,광주광역시 남구 대남대로 93 (넥센타이어 앞),,35.13415332,126.9147584,01,Y,없음,,N,N,N,Y,Y,Y,,,,2015,광주광역시 남구청,062-607-3832,2020-09-25,3610000,광주광역시 남구
2,광주광역시,남구,독립로,광주광역시 남구 독립로 16 (광주백운동우체국 앞),,35.13503736,126.9017529,01,Y,없음,,N,N,N,Y,Y,Y,,,,2015,광주광역시 남구청,062-607-3832,2020-09-25,3610000,광주광역시 남구
2,광주광역시,남구,독립로,광주광역시 남구 독립로 24 (무지개주유소 앞),,35.13569992,126.9018234,01,Y,없음,,N,N,N,Y,Y,Y,,,,2015,광주광역시 남구청,062-607-3832,2020-09-25,3610000,광주광역시 남구
2,광주광역시,남구,독립로,광주광역시 남구 독립로 51 (백운초교 대각선 방향),,35.13817423,126.8999242,01,Y,없음,,N,N,N,Y,Y,Y,,,,2015,광주광역시 남구청,062-607-3832,2020-09-25,3610000,광주광역시 남구
2,광주광역시,남구,독립로,광주광역시 남구 독립로 6-10 (코렉스 자전거 남부 대리점 앞),,35.13394247,126.9020768,01,Y,없음,,N,N,N,Y,Y,Y,,,,2015,광주광역시 남구청,062-607-3832,2020-09-25,3610000,광주광역시 남구
2,광주광역시,남구,방림로,광주광역시 남구 방림로 28 (스피드메이트 앞),,35.13449365,126.9205493,01,Y,없음,,N,N,N,Y,Y,Y,,,,2015,광주광역시 남구청,062-607-3832,2020-09-25,3610000,광주광역시 남구
2,광주광역시,남구,방림로,광주광역시 남구 방림로 9 (신세계기프트 앞),,35.13388915,126.9185792,01,Y,없음,,N,N,N,Y,Y,Y,,,,2015,광주광역시 남구청,062-607-3832,2020-09-25,3610000,광주광역시 남구
2,광주광역시,남구,백서로,광주광역시 남구 백서로 33 (편한약국 앞),,35.13733904,126.912023,01,Y,없음,,N,N,N,Y,Y,Y,,,,2015,광주광역시 남구청,062-607-3832,2020-09-25,3610000,광주광역시 남구
2,광주광역시,남구,백서로,광주광역시 남구 백서로 70 (로이스커피 앞),,35.13880107,126.9155944,01,Y,없음,,N,N,N,Y,Y,Y,,,,2015,광주광역시 남구청,062-607-3832,2020-09-25,3610000,광주광역시 남구
2,광주광역시,남구,백서로,광주광역시 남구 백서로 8-4 (영광미스굴비센터),,35.1356778,126.9097802,01,Y,없음,,N,N,N,Y,Y,Y,,,,2015,광주광역시 남구청,062-607-3832,2020-09-25,3610000,광주광역시 남구
2,광주광역시,남구,백서로,광주광역시 남구 백서로 87 (화신 세탁소 앞),,35.14030788,126.9154741,01,Y,없음,,N,N,N,Y,Y,Y,,,,2015,광주광역시 남구청,062-607-3832,2020-09-25,3610000,광주광역시 남구
2,광주광역시,남구,백양로,광주광역시 남구 백양로 3 (예가 앞),,35.13387914,126.9023516,01,Y,없음,,N,N,N,Y,Y,Y,,,,2015,광주광역시 남구청,062-607-3832,2020-09-25,3610000,광주광역시 남구
2,광주광역시,남구,백양로,광주광역시 남구 백양로 7번길 9 (대주아파트 101동 옆),,35.13446345,126.902521,01,Y,없음,,Y,N,N,N,Y,Y,,,,2015,광주광역시 남구청,062-607-3832,2020-09-25,3610000,광주광역시 남구
2,광주광역시,남구,백양로,광주광역시 남구 백양로 81 (생명샘교회),,35.13447002,126.9108167,01,Y,없음,,N,N,N,Y,Y,Y,,,,2015,광주광역시 남구청,062-607-3832,2020-09-25,3610000,광주광역시 남구
2,광주광역시,남구,백운로,광주광역시 남구 백운로 100 (백운휴먼시아3단지 입구),,35.14238102,126.9068774,01,Y,없음,,N,N,N,Y,Y,Y,,,,2015,광주광역시 남구청,062-607-3832,2020-09-25,3610000,광주광역시 남구
2,광주광역시,남구,백운로,광주광역시 남구 백운로 107 (대성교회 앞),,35.14281562,126.9061295,01,Y,없음,,N,N,N,Y,Y,Y,,,,2015,광주광역시 남구청,062-607-3832,2020-09-25,3610000,광주광역시 남구
2,광주광역시,남구,백운로,광주광역시 남구 백운로 23 (정은피아노학원 앞),,35.13587558,126.9084842,01,Y,없음,,N,N,N,Y,Y,Y,,,,2015,광주광역시 남구청,062-607-3832,2020-09-25,3610000,광주광역시 남구
2,광주광역시,남구,백운로,광주광역시 남구 백운로 39번길 9-1 (소망빌 앞),,35.13715641,126.9062344,01,Y,없음,,Y,N,N,N,Y,Y,,,,2015,광주광역시 남구청,062-607-3832,2020-09-25,3610000,광주광역시 남구
2,광주광역시,남구,백운로,광주광역시 남구 백운로 42 (림포디아뷰 앞),,35.13737761,126.9074139,01,Y,없음,,N,N,N,Y,Y,Y,,,,2015,광주광역시 남구청,062-607-3832,2020-09-25,3610000,광주광역시 남구
2,광주광역시,남구,백운로,광주광역시 남구 백운로 5 (삼거리헤어??),,35.13450662,126.9097301,01,Y,없음,,N,N,N,Y,Y,Y,,,,2015,광주광역시 남구청,062-607-3832,2020-09-25,3610000,광주광역시 남구
2,광주광역시,남구,백운로,광주광역시 남구 백운로 56 (뿔돈 앞),,35.13827758,126.9065353,01,Y,없음,,N,N,N,Y,Y,Y,,,,2015,광주광역시 남구청,062-607-3832,2020-09-25,3610000,광주광역시 남구
2,광주광역시,남구,백운로,광주광역시 남구 백운로 69 (고은소아청소년의원 앞),,35.13936442,126.9058079,01,Y,없음,,N,N,N,Y,Y,Y,,,,2015,광주광역시 남구청,062-607-3832,2020-09-25,3610000,광주광역시 남구
2,충청남도,당진시,갈산길,,충청남도 당진시 순성면 성북리 97-2,,,1,N,적외선 센서,,N,Y,Y,N,Y,N,,,,2020,충청남도 당진시,041-350-4545,2021-09-23,5680000,충청남도 당진시
2,충청남도,당진시,갈산길,,충청남도 당진시 순성면 성북리 97-2,,,1,N,적외선 센서,,N,Y,Y,N,Y,N,,,,2020,충청남도 당진시,041-350-4545,2021-09-23,5680000,충청남도 당진시
2,충청남도,당진시,갈산길,,충청남도 당진시 순성면 성북리 97-2,,,1,N,적외선 센서,,N,Y,Y,N,Y,N,,,,2020,충청남도 당진시,041-350-4545,2021-09-23,5680000,충청남도 당진시
2,충청남도,당진시,갈산길,,충청남도 당진시 순성면 성북리 97-2,,,1,N,적외선 센서,,N,Y,Y,N,Y,N,,,,2020,충청남도 당진시,041-350-4545,2021-09-23,5680000,충청남도 당진시
2,충청남도,당진시,갈산길,,충청남도 당진시 순성면 성북리 97-2,,,1,N,적외선 센서,,N,Y,Y,N,Y,N,,,,2020,충청남도 당진시,041-350-4545,2021-09-23,5680000,충청남도 당진시
2,충청남도,당진시,버들길,,충청남동 당진시 순성면 성북리 149-1,,,1,N,적외선 센서,,N,Y,Y,N,Y,N,,,,2020,충청남도 당진시,041-350-4545,2021-09-23,5680000,충청남도 당진시
2,충청남도,당진시,버들길,,충청남동 당진시 순성면 성북리 149-1,,,1,N,적외선 센서,,N,Y,Y,N,Y,N,,,,2020,충청남도 당진시,041-350-4545,2021-09-23,5680000,충청남도 당진시
2,충청남도,당진시,버들길,,충청남동 당진시 순성면 성북리 149-1,,,1,N,적외선 센서,,N,Y,Y,N,Y,N,,,,2020,충청남도 당진시,041-350-4545,2021-09-23,5680000,충청남도 당진시
2,충청남도,당진시,서해로,,충청남도 당진시 읍내동 695-121,,,1,N,적외선 센서,,N,Y,Y,N,Y,N,,,,2021,충청남도 당진시,041-350-4545,2021-09-23,5680000,충청남도 당진시
2,충청남도,당진시,서해로,,충청남도 당진시 읍내동 695-122,,,1,N,적외선 센서,,N,Y,Y,N,Y,N,,,,2021,충청남도 당진시,041-350-4545,2021-09-23,5680000,충청남도 당진시
2,충청남도,당진시,서해로,,충청남도 당진시 읍내동 695-123,,,1,N,적외선 센서,,N,Y,Y,N,Y,N,,,,2021,충청남도 당진시,041-350-4545,2021-09-23,5680000,충청남도 당진시
2,충청남도,당진시,서해로,,충청남도 당진시 읍내동 695-124,,,1,N,적외선 센서,,N,Y,Y,N,Y,N,,,,2021,충청남도 당진시,041-350-4545,2021-09-23,5680000,충청남도 당진시
2,충청남도,당진시,서해로,,충청남도 당진시 읍내동 695-125,,,1,N,적외선 센서,,N,Y,Y,N,Y,N,,,,2021,충청남도 당진시,041-350-4545,2021-09-23,5680000,충청남도 당진시
2,충청남도,당진시,서해로,,충청남도 당진시 읍내동 695-126,,,1,N,적외선 센서,,N,Y,Y,N,Y,N,,,,2021,충청남도 당진시,041-350-4545,2021-09-23,5680000,충청남도 당진시
2,충청남도,당진시,서해로,,충청남도 당진시 읍내동 695-127,,,1,N,적외선 센서,,N,Y,Y,N,Y,N,,,,2021,충청남도 당진시,041-350-4545,2021-09-23,5680000,충청남도 당진시
2,충청남도,당진시,서해로,,충청남도 당진시 읍내동 695-128,,,1,N,적외선 센서,,N,Y,Y,N,Y,N,,,,2021,충청남도 당진시,041-350-4545,2021-09-23,5680000,충청남도 당진시
